233,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион рублей",385,"10^6 руб","МЛН РУБ",7,2
234,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллиард рублей",386,"10^9 руб","МЛРД РУБ",7,2
235,1,NULL,NULL,NULL,NULL,NULL,NULL,"Триллион рублей",387,"10^12 руб","ТРИЛЛ РУБ",7,2
236,1,NULL,NULL,NULL,NULL,NULL,NULL,"Квадрильон рублей",388,"10^15 руб","КВАДР РУБ",7,2
237,1,NULL,NULL,NULL,NULL,NULL,NULL,Пассажиро-километр,414,пасс.км,ПАСС.КМ,7,2
238,1,NULL,NULL,NULL,NULL,NULL,NULL,"Пассажирское место (пассажирских мест)",421,"пасс. мест","ПАСС МЕСТ",7,2
239,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча пассажиро-километров",423,"10^3 пасс.км","ТЫС ПАСС.КМ",7,2
240,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион пассажиро-километров",424,"10^6 пасс. км","МЛН ПАСС.КМ",7,2
241,1,NULL,NULL,NULL,NULL,NULL,NULL,Пассажиропоток,427,пасс.поток,ПАСС.ПОТОК,7,2
242,1,NULL,NULL,NULL,NULL,NULL,NULL,Тонно-километр,449,т.км,Т.КМ,7,2
243,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тонно-километров",450,"10^3 т.км","ТЫС Т.КМ",7,2
244,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион тонно-километров",451,"10^6 т. км","МЛН Т.КМ",7,2
245,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча наборов",479,"10^3 набор","ТЫС НАБОР",7,2
246,1,NULL,NULL,NULL,NULL,NULL,NULL,"Грамм на киловатт-час",510,г/кВт.ч,Г/КВТ.Ч,7,2
247,1,NULL,NULL,NULL,NULL,NULL,NULL,"Килограмм на гигакалорию",511,кг/Гкал,КГ/ГИГАКАЛ,7,2
248,1,NULL,NULL,NULL,NULL,NULL,NULL,Тонно-номер,512,т.ном,Т.НОМ,7,2
249,1,NULL,NULL,NULL,NULL,NULL,NULL,Автотонна,513,"авто т","АВТО Т",7,2
250,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тонна тяги",514,т.тяги,"Т ТЯГИ",7,2
251,1,NULL,NULL,NULL,NULL,NULL,NULL,Дедвейт-тонна,515,дедвейт.т,ДЕДВЕЙТ.Т,7,2
252,1,NULL,NULL,NULL,NULL,NULL,NULL,Тонно-танид,516,т.танид,Т.ТАНИД,7,2
253,1,NULL,NULL,NULL,NULL,NULL,NULL,"Человек на квадратный метр",521,чел/м2,ЧЕЛ/М2,7,2
254,1,NULL,NULL,NULL,NULL,NULL,NULL,"Человек на квадратный километр",522,чел/км2,ЧЕЛ/КМ2,7,2
255,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тонна в час",534,т/ч,Т/Ч,7,2
256,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тонна в сутки",535,т/сут,Т/СУТ,7,2
257,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тонна в смену",536,т/смен,Т/СМЕН,7,2
258,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тонн в сезон",537,"10^3 т/сез","ТЫС Т/СЕЗ",7,2
259,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тонн в год",538,"10^3 т/год","ТЫС Т/ГОД",7,2
260,1,NULL,NULL,NULL,NULL,NULL,NULL,Человеко-час,539,чел.ч,ЧЕЛ.Ч,7,2
261,1,NULL,NULL,NULL,NULL,NULL,NULL,Человеко-день,540,чел.дн,ЧЕЛ.ДН,7,2
262,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча человеко-дней",541,"10^3 чел.дн","ТЫС ЧЕЛ.ДН",7,2
263,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча человеко-часов",542,"10^3 чел.ч","ТЫС ЧЕЛ.Ч",7,2
264,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча условных банок в смену",543,"10^3 усл. банк/ смен","ТЫС УСЛ БАНК/СМЕН",7,2
265,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион единиц в год",544,"10^6 ед/год","МЛН ЕД/ГОД",7,2
266,1,NULL,NULL,NULL,NULL,NULL,NULL,"Посещение в смену",545,посещ/смен,ПОСЕЩ/СМЕН,7,2
267,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча посещений в смену",546,"10^3 посещ/смен","ТЫС ПОСЕЩ/ СМЕН",7,2
268,1,NULL,NULL,NULL,NULL,NULL,NULL,"Пара в смену",547,пар/смен,ПАР/СМЕН,7,2
269,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча пар в смену",548,"10^3 пар/смен","ТЫС ПАР/СМЕН",7,2
270,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион тонн в год",550,"10^6 т/год","МЛН Т/ГОД",7,2
271,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тонна переработки в сутки",552,"т перераб/сут","Т ПЕРЕРАБ/СУТ",7,2
272,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тонн переработки в сутки",553,"10^3 т перераб/ сут","ТЫС Т ПЕРЕРАБ/СУТ",7,2
273,1,NULL,NULL,NULL,NULL,NULL,NULL,"Центнер переработки в сутки",554,"ц перераб/сут","Ц ПЕРЕРАБ/СУТ",7,2
274,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча центнеров переработки в сутки",555,"10^3 ц перераб/ сут","ТЫС Ц ПЕРЕРАБ/СУТ",7,2
275,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча голов в год",556,"10^3 гол/год","ТЫС ГОЛ/ГОД",7,2
276,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион голов в год",557,"10^6 гол/год","МЛН ГОЛ/ГОД",7,2
277,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча птицемест",558,"10^3 птицемест","ТЫС ПТИЦЕМЕСТ",7,2
278,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча кур-несушек",559,"10^3 кур. несуш","ТЫС КУР. НЕСУШ",7,2
279,1,NULL,NULL,NULL,NULL,NULL,NULL,"Минимальная заработная плата",560,"мин. заработн. плат","МИН ЗАРАБОТН ПЛАТ",7,2
280,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тонн пара в час",561,"10^3 т пар/ч","ТЫС Т ПАР/Ч",7,2
281,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча прядильных веретен",562,"10^3 пряд.верет","ТЫС ПРЯД ВЕРЕТ",7,2
282,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча прядильных мест",563,"10^3 пряд.мест","ТЫС ПРЯД МЕСТ",7,2
283,1,NULL,NULL,NULL,NULL,NULL,NULL,Доза,639,доз,ДОЗ,7,2
284,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча доз",640,"10^3 доз","ТЫС ДОЗ",7,2
285,1,NULL,NULL,NULL,NULL,NULL,NULL,Единица,642,ед,ЕД,7,2
286,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча единиц",643,"10^3 ед","ТЫС ЕД",7,2
287,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион единиц",644,"10^6 ед","МЛН ЕД",7,2
288,1,NULL,NULL,NULL,NULL,NULL,NULL,Канал,661,канал,КАНАЛ,7,2
289,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча комплектов",673,"10^3 компл","ТЫС КОМПЛ",7,2
290,1,NULL,NULL,NULL,NULL,NULL,NULL,Место,698,мест,МЕСТ,7,2
291,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча мест",699,"10^3 мест","ТЫС МЕСТ",7,2
292,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча номеров",709,"10^3 ном","ТЫС НОМ",7,2
293,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча гектаров порций",724,"10^3 га порц","ТЫС ГА ПОРЦ",7,2
294,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча пачек",729,"10^3 пач","ТЫС ПАЧ",7,2
295,1,NULL,NULL,NULL,NULL,NULL,NULL,Процент,744,%,ПРОЦ,7,2
296,1,NULL,NULL,NULL,NULL,NULL,NULL,"Промилле (0,1 процента)",746,промилле,ПРОМИЛЛЕ,7,2
297,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча рулонов",751,"10^3 рул","ТЫС РУЛ",7,2
298,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча станов",761,"10^3 стан","ТЫС СТАН",7,2
299,1,NULL,NULL,NULL,NULL,NULL,NULL,Станция,762,станц,СТАНЦ,7,2
300,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тюбиков",775,"10^3 тюбик","ТЫС ТЮБИК",7,2
301,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча условных тубов",776,"10^3 усл.туб","ТЫС УСЛ ТУБ",7,2
302,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион упаковок",779,"10^6 упак","МЛН УПАК",7,2
303,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча упаковок",782,"10^3 упак","ТЫС УПАК",7,2
304,1,NULL,NULL,NULL,NULL,NULL,NULL,Человек,792,чел,ЧЕЛ,7,2
305,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча человек",793,"10^3 чел","ТЫС ЧЕЛ",7,2
306,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион человек",794,"10^6 чел","МЛН ЧЕЛ",7,2
307,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион экземпляров",808,"10^6 экз","МЛН ЭКЗ",7,2
308,1,NULL,NULL,NULL,NULL,NULL,NULL,Ячейка,810,яч,ЯЧ,7,2
309,1,NULL,NULL,NULL,NULL,NULL,NULL,Ящик,812,ящ,ЯЩ,7,2
310,1,NULL,NULL,NULL,NULL,NULL,NULL,Голова,836,гол,ГОЛ,7,2
311,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча пар",837,"10^3 пар","ТЫС ПАР",7,2
312,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион пар",838,"10^6 пар","МЛН ПАР",7,2
313,1,NULL,NULL,NULL,NULL,NULL,NULL,Комплект,839,компл,КОМПЛ,7,2
314,1,NULL,NULL,NULL,NULL,NULL,NULL,Секция,840,секц,СЕКЦ,7,2
315,1,NULL,NULL,NULL,NULL,NULL,NULL,Бутылка,868,бут,БУТ,7,2
316,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча бутылок",869,"10^3 бут","ТЫС БУТ",7,2
317,1,NULL,NULL,NULL,NULL,NULL,NULL,Ампула,870,ампул,АМПУЛ,7,2
318,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча ампул",871,"10^3 ампул","ТЫС АМПУЛ",7,2
319,1,NULL,NULL,NULL,NULL,NULL,NULL,Флакон,872,флак,ФЛАК,7,2
320,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча флаконов",873,"10^3 флак","ТЫС ФЛАК",7,2
321,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тубов",874,"10^3 туб","ТЫС ТУБ",7,2
322,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча коробок",875,"10^3 кор","ТЫС КОР",7,2
323,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условная единица",876,"усл. ед","УСЛ ЕД",7,2
324,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча условных единиц",877,"10^3 усл. ед","ТЫС УСЛ ЕД",7,2
325,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион условных единиц",878,"10^6 усл. ед","МЛН УСЛ ЕД",7,2
326,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условная штука",879,"усл. шт","УСЛ ШТ",7,2
327,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча условных штук",880,"10^3 усл. шт","ТЫС УСЛ ШТ",7,2
328,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условная банка",881,"усл. банк","УСЛ БАНК",7,2
329,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча условных банок",882,"10^3 усл. банк","ТЫС УСЛ БАНК",7,2
330,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион условных банок",883,"10^6 усл. банк","МЛН УСЛ БАНК",7,2
331,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условный кусок",884,"усл. кус","УСЛ КУС",7,2
332,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча условных кусков",885,"10^3 усл. кус","ТЫС УСЛ КУС",7,2
333,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион условных кусков",886,"10^6 усл. кус","МЛН УСЛ КУС",7,2
334,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условный ящик",887,"усл. ящ","УСЛ ЯЩ",7,2
335,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча условных ящиков",888,"10^3 усл. ящ","ТЫС УСЛ ЯЩ",7,2
336,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условная катушка",889,"усл. кат","УСЛ КАТ",7,2
337,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча условных катушек",890,"10^3 усл. кат","ТЫС УСЛ КАТ",7,2
338,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условная плитка",891,"усл. плит","УСЛ ПЛИТ",7,2
339,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча условных плиток",892,"10^3 усл. плит","ТЫС УСЛ ПЛИТ",7,2
340,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условный кирпич",893,"усл. кирп","УСЛ КИРП",7,2
341,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча условных кирпичей",894,"10^3 усл. кирп","ТЫС УСЛ КИРП",7,2
342,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион условных кирпичей",895,"10^6 усл. кирп","МЛН УСЛ КИРП",7,2
343,1,NULL,NULL,NULL,NULL,NULL,NULL,Семья,896,семей,СЕМЕЙ,7,2
344,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча семей",897,"10^3 семей","ТЫС СЕМЕЙ",7,2
345,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион семей",898,"10^6 семей","МЛН СЕМЕЙ",7,2
346,1,NULL,NULL,NULL,NULL,NULL,NULL,Домохозяйство,899,домхоз,ДОМХОЗ,7,2
347,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча домохозяйств",900,"10^3 домхоз","ТЫС ДОМХОЗ",7,2
348,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион домохозяйств",901,"10^6 домхоз","МЛН ДОМХОЗ",7,2
349,1,NULL,NULL,NULL,NULL,NULL,NULL,"Ученическое место",902,"учен. мест","УЧЕН МЕСТ",7,2
350,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча ученических мест",903,"10^3 учен. мест","ТЫС УЧЕН МЕСТ",7,2
351,1,NULL,NULL,NULL,NULL,NULL,NULL,"Рабочее место",904,"раб. мест","РАБ МЕСТ",7,2
352,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча рабочих мест",905,"10^3 раб. мест","ТЫС РАБ МЕСТ",7,2
353,1,NULL,NULL,NULL,NULL,NULL,NULL,"Посадочное место",906,"посад. мест","ПОСАД МЕСТ",7,2
354,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча посадочных мест",907,"10^3 посад. мест","ТЫС ПОСАД МЕСТ",7,2
355,1,NULL,NULL,NULL,NULL,NULL,NULL,Номер,908,ном,НОМ,7,2
356,1,NULL,NULL,NULL,NULL,NULL,NULL,Квартира,909,кварт,КВАРТ,7,2
357,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча квартир",910,"10^3 кварт","ТЫС КВАРТ",7,2
358,1,NULL,NULL,NULL,NULL,NULL,NULL,Койка,911,коек,КОЕК,7,2
359,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча коек",912,"10^3 коек","ТЫС КОЕК",7,2
360,1,NULL,NULL,NULL,NULL,NULL,NULL,"Том книжного фонда",913,"том книжн. фонд","ТОМ КНИЖН ФОНД",7,2
361,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча томов книжного фонда",914,"10^3 том. книжн. фонд","ТЫС ТОМ КНИЖН ФОНД",7,2
362,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условный ремонт",915,"усл. рем","УСЛ РЕМ",7,2
363,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условный ремонт в год",916,"усл. рем/год","УСЛ РЕМ/ГОД",7,2
364,1,NULL,NULL,NULL,NULL,NULL,NULL,Смена,917,смен,СМЕН,7,2
365,1,NULL,NULL,NULL,NULL,NULL,NULL,"Лист авторский",918,"л. авт","ЛИСТ АВТ",7,2
366,1,NULL,NULL,NULL,NULL,NULL,NULL,"Лист печатный",920,"л. печ","ЛИСТ ПЕЧ",7,2
367,1,NULL,NULL,NULL,NULL,NULL,NULL,"Лист учетно-издательский",921,"л. уч.-изд","ЛИСТ УЧ.ИЗД",7,2
368,1,NULL,NULL,NULL,NULL,NULL,NULL,Знак,922,знак,ЗНАК,7,2
369,1,NULL,NULL,NULL,NULL,NULL,NULL,Слово,923,слово,СЛОВО,7,2
370,1,NULL,NULL,NULL,NULL,NULL,NULL,Символ,924,символ,СИМВОЛ,7,2
371,1,NULL,NULL,NULL,NULL,NULL,NULL,"Условная труба",925,"усл. труб","УСЛ ТРУБ",7,2
372,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча пластин",930,"10^3 пласт","ТЫС ПЛАСТ",7,2
373,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион доз",937,"10^6 доз","МЛН ДОЗ",7,2
374,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион листов-оттисков",949,"10^6 лист.оттиск","МЛН ЛИСТ.ОТТИСК",7,2
375,1,NULL,NULL,NULL,NULL,NULL,NULL,Вагоно(машино)-день,950,"ваг (маш).дн","ВАГ (МАШ).ДН",7,2
376,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча вагоно-(машино)-часов",951,"10^3 ваг (маш).ч","ТЫС ВАГ (МАШ).Ч",7,2
377,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча вагоно-(машино)-километров",952,"10^3 ваг (маш).км","ТЫС ВАГ (МАШ).КМ",7,2
378,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча место-километров",953,"10 ^3мест.км","ТЫС МЕСТ.КМ",7,2
379,1,NULL,NULL,NULL,NULL,NULL,NULL,Вагоно-сутки,954,ваг.сут,ВАГ.СУТ,7,2
380,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча поездо-часов",955,"10^3 поезд.ч","ТЫС ПОЕЗД.Ч",7,2
381,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча поездо-километров",956,"10^3 поезд.км","ТЫС ПОЕЗД.КМ",7,2
382,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тонно-миль",957,"10^3 т.миль","ТЫС Т.МИЛЬ",7,2
383,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча пассажиро-миль",958,"10^3 пасс.миль","ТЫС ПАСС.МИЛЬ",7,2
384,1,NULL,NULL,NULL,NULL,NULL,NULL,Автомобиле-день,959,автомоб.дн,АВТОМОБ.ДН,7,2
385,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча автомобиле-тонно-дней",960,"10^3 автомоб.т.дн","ТЫС АВТОМОБ.Т.ДН",7,2
386,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча автомобиле-часов",961,"10^3 автомоб.ч","ТЫС АВТОМОБ.Ч",7,2
387,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча автомобиле-место-дней",962,"10^3 автомоб.мест. дн","ТЫС АВТОМОБ.МЕСТ. ДН",7,2
388,1,NULL,NULL,NULL,NULL,NULL,NULL,"Приведенный час",963,привед.ч,ПРИВЕД.Ч,7,2
389,1,NULL,NULL,NULL,NULL,NULL,NULL,Самолето-километр,964,самолет.км,САМОЛЕТ.КМ,7,2
390,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча километров",965,"10^3 км","ТЫС КМ",7,2
391,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тоннаже-рейсов",966,"10^3 тоннаж. рейс","ТЫС ТОННАЖ. РЕЙС",7,2
392,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион тонно-миль",967,"10^6 т. миль","МЛН Т. МИЛЬ",7,2
393,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион пассажиро-миль",968,"10^6 пасс. миль","МЛН ПАСС. МИЛЬ",7,2
394,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион тоннаже-миль",969,"10^6 тоннаж. миль","МЛН ТОННАЖ. МИЛЬ",7,2
395,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион пассажиро-место-миль",970,"10^6 пасс. мест. миль","МЛН ПАСС. МЕСТ. МИЛЬ",7,2
396,1,NULL,NULL,NULL,NULL,NULL,NULL,Кормо-день,971,"корм. дн","КОРМ. ДН",7,2
397,1,NULL,NULL,NULL,NULL,NULL,NULL,"Центнер кормовых единиц",972,"ц корм ед","Ц КОРМ ЕД",7,2
398,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча автомобиле-километров",973,"10^3 автомоб. км","ТЫС АВТОМОБ. КМ",7,2
399,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тоннаже-сут",974,"10^3 тоннаж. сут","ТЫС ТОННАЖ. СУТ",7,2
400,1,NULL,NULL,NULL,NULL,NULL,NULL,Суго-сутки,975,"суго. сут.","СУГО. СУТ",7,2
401,1,NULL,NULL,NULL,NULL,NULL,NULL,"Штук в 20-футовом эквиваленте (ДФЭ)",976,"штук в 20-футовом эквиваленте","ШТ В 20 ФУТ ЭКВИВ",7,2
402,1,NULL,NULL,NULL,NULL,NULL,NULL,Канало-километр,977,"канал. км","КАНАЛ. КМ",7,2
403,1,NULL,NULL,NULL,NULL,NULL,NULL,Канало-концы,978,"канал. конц","КАНАЛ. КОНЦ",7,2
404,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча экземпляров",979,"10^3 экз","ТЫС ЭКЗ",7,2
405,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча долларов",980,"10^3 доллар","ТЫС ДОЛЛАР",7,2
406,1,NULL,NULL,NULL,NULL,NULL,NULL,"Тысяча тонн кормовых единиц",981,"10^3 корм ед","ТЫС Т КОРМ ЕД",7,2
407,1,NULL,NULL,NULL,NULL,NULL,NULL,"Миллион тонн кормовых единиц",982,"10^6 корм ед","МЛН Т КОРМ ЕД",7,2
408,1,NULL,NULL,NULL,NULL,NULL,NULL,Судо-сутки,983,суд.сут,СУД.СУТ,7,2
409,1,NULL,NULL,NULL,NULL,hm,HMT,Гектометр,017,NULL,NULL,1,3
410,1,NULL,NULL,NULL,NULL,mile,SMI,"Миля (уставная) (1609,344 м)",045,NULL,NULL,1,3
411,1,NULL,NULL,NULL,NULL,acre,ACR,"Акр (4840 квадратных ярдов)",077,NULL,NULL,2,3
412,1,NULL,NULL,NULL,NULL,mile2,MIK,"Квадратная миля",079,NULL,NULL,2,3
413,1,NULL,NULL,NULL,NULL,"fl oz (UK)",OZI,"Жидкостная унция СК (28,413 см3)",135,NULL,NULL,3,3
414,1,NULL,NULL,NULL,NULL,"gill (UK)",GII,"Джилл СК (0,142065 дм3)",136,NULL,NULL,3,3
415,1,NULL,NULL,NULL,NULL,"pt (UK)",PTI,"Пинта СК (0,568262 дм3)",137,NULL,NULL,3,3
416,1,NULL,NULL,NULL,NULL,"qt (UK)",QTI,"Кварта СК (1,136523 дм3)",138,NULL,NULL,3,3
417,1,NULL,NULL,NULL,NULL,"gal (UK)",GLI,"Галлон СК (4,546092 дм3)",139,NULL,NULL,3,3
418,1,NULL,NULL,NULL,NULL,"bu (UK)",BUI,"Бушель СК (36,36874 дм3)",140,NULL,NULL,3,3
419,1,NULL,NULL,NULL,NULL,"fl oz (US)",OZA,"Жидкостная унция США (29,5735 см3)",141,NULL,NULL,3,3
420,1,NULL,NULL,NULL,NULL,"gill (US)",GIA,"Джилл США (11,8294 см3)",142,NULL,NULL,3,3
421,1,NULL,NULL,NULL,NULL,"liq pt (US)",PTL,"Жидкостная пинта США (0,473176 дм3)",143,NULL,NULL,3,3
422,1,NULL,NULL,NULL,NULL,"liq qt (US)",QTL,"Жидкостная кварта США (0,946353 дм3)",144,NULL,NULL,3,3
423,1,NULL,NULL,NULL,NULL,"gal (US)",GLL,"Жидкостный галлон США (3,78541 дм3)",145,NULL,NULL,3,3
424,1,NULL,NULL,NULL,NULL,"barrel (US)",BLL,"Баррель (нефтяной) США (158,987 дм3)",146,NULL,NULL,3,3
425,1,NULL,NULL,NULL,NULL,"dry pt (US)",PTD,"Сухая пинта США (0,55061 дм3)",147,NULL,NULL,3,3
426,1,NULL,NULL,NULL,NULL,"dry qt (US)",QTD,"Сухая кварта США (1,101221 дм3)",148,NULL,NULL,3,3
427,1,NULL,NULL,NULL,NULL,"dry gal (US)",GLD,"Сухой галлон США (4,404884 дм3)",149,NULL,NULL,3,3
428,1,NULL,NULL,NULL,NULL,"bu (US)",BUA,"Бушель США (35,2391 дм3)",150,NULL,NULL,3,3
429,1,NULL,NULL,NULL,NULL,"bbl (US)",BLD,"Сухой баррель США (115,627 дм3)",151,NULL,NULL,3,3
430,1,NULL,NULL,NULL,NULL,-,WSD,Стандарт,152,NULL,NULL,3,3
431,1,NULL,NULL,NULL,NULL,-,WCD,"Корд (3,63 м3)",153,NULL,NULL,3,3
432,1,NULL,NULL,NULL,NULL,-,MBF,"Тысячи бордфутов (2,36 м3)",154,NULL,NULL,3,3
433,1,NULL,NULL,NULL,NULL,-,NTT,"Нетто-регистровая тонна",182,NULL,NULL,4,3
434,1,NULL,NULL,NULL,NULL,-,SHT,"Обмерная (фрахтовая) тонна",183,NULL,NULL,4,3
435,1,NULL,NULL,NULL,NULL,-,DPT,Водоизмещение,184,NULL,NULL,4,3
436,1,NULL,NULL,NULL,NULL,lb,LBR,"Фунт СК, США (0,45359237 кг)",186,NULL,NULL,4,3
437,1,NULL,NULL,NULL,NULL,oz,ONZ,"Унция СК, США (28,349523 г)",187,NULL,NULL,4,3
438,1,NULL,NULL,NULL,NULL,dr,DRI,"Драхма СК (1,771745 г)",188,NULL,NULL,4,3
439,1,NULL,NULL,NULL,NULL,gn,GRN,"Гран СК, США (64,798910 мг)",189,NULL,NULL,4,3
440,1,NULL,NULL,NULL,NULL,st,STI,"Стоун СК (6,350293 кг)",190,NULL,NULL,4,3
441,1,NULL,NULL,NULL,NULL,qtr,QTR,"Квартер СК (12,700586 кг)",191,NULL,NULL,4,3
442,1,NULL,NULL,NULL,NULL,-,CNT,"Центал СК (45,359237 кг)",192,NULL,NULL,4,3
443,1,NULL,NULL,NULL,NULL,cwt,CWA,"Центнер США (45,3592 кг)",193,NULL,NULL,4,3
444,1,NULL,NULL,NULL,NULL,"cwt (UK)",CWI,"Длинный центнер СК (50,802345 кг)",194,NULL,NULL,4,3
445,1,NULL,NULL,NULL,NULL,sht,STN,"Короткая тонна СК, США (0,90718474 т) [2*]",195,NULL,NULL,4,3
446,1,NULL,NULL,NULL,NULL,lt,LTN,"Длинная тонна СК, США (1,0160469 т) [2*]",196,NULL,NULL,4,3
447,1,NULL,NULL,NULL,NULL,scr,SCR,"Скрупул СК, США (1,295982 г)",197,NULL,NULL,4,3
